Mac1,Mac2
209482,184251
209482,205929
209482,193794
208174,209006
208174,209438
209483,208174
208174,207903
200972,208174
208174,184251
208174,205929
208174,193794
209006,209438
209483,209006
209006,207903
200972,209006
209006,184251
209006,205929
209006,193794
209483,209438
207903,209438
200972,209438
184251,209438
205929,209438
193794,209438
209483,207903
209483,200972
209483,184251
209483,205929
209483,193794
200972,207903
207903,184251
207903,205929
193794,207903
200972,184251
200972,205929
200972,193794
205929,184251
193794,184251
193794,205929
209484,204167
201263,203752
209485,201263
201263,200922
209485,203752
203752,200922
209485,200922
209486,209487
209486,209488
209486,201376
209487,209488
209487,201376
209488,201376
209489,209490
209490,198145
205488,209490
209491,209490
205778,209490
209489,198145
209489,205488
209491,209489
205778,209489
205488,198145
209491,198145
205778,198145
209491,205488
205778,205488
205778,209491
173305,200718
173305,208125
173305,200923
173305,209475
173305,200593
173305,174554
173305,195981
209492,173305
173305,209493
209494,173305
173305,209495
208125,200718
200923,200718
209475,200718
200718,200593
174554,200718
195981,200718
209492,200718
209493,200718
209494,200718
209495,200718
200923,208125
209475,208125
208125,200593
208125,174554
195981,208125
209492,208125
208125,209493
209494,208125
209495,208125
200923,209475
200923,200593
200923,174554
195981,200923
209492,200923
200923,209493
209494,200923
200923,209495
209475,200593
209475,174554
195981,209475
209492,209475
209475,209493
209494,209475
209475,209495
174554,200593
195981,200593
209492,200593
209493,200593
209494,200593
209495,200593
195981,174554
209492,174554
174554,209493
209494,174554
209495,174554
209492,195981
195981,209493
209494,195981
195981,209495
209492,209493
209492,209494
209492,209495
209494,209493
209495,209493
209494,209495
209496,203517
204754,207008
209497,207008
79563,207008
207791,207008
209497,204754
204754,79563
204754,207791
209497,79563
209497,207791
79563,207791
174447,209498
209498,209499
209500,209498
209498,209501
209498,193794
174447,209499
209500,174447
174447,209501
174447,193794
209500,209499
209501,209499
193794,209499
209500,209501
209500,193794
209501,193794
182898,207732
207732,170315
207732,209502
182898,170315
182898,209502
170315,209502
209496,204896
209496,209503
209496,141299
204896,209503
141299,204896
141299,209503
209437,141365
209437,203752
209437,184251
209437,201799
209437,209504
200904,209437
141365,203752
141365,184251
201799,141365
209504,141365
200904,141365
203752,184251
201799,203752
209504,203752
200904,203752
201799,184251
209504,184251
200904,184251
209504,201799
200904,201799
200904,209504
207750,203734
200950,203734
209505,203734
209506,203734
209507,203734
207357,203734
209508,203734
209509,203734
198145,203734
200950,207750
209505,207750
209506,207750
209507,207750
207750,207357
209508,207750
209509,207750
207750,198145
200950,209505
200950,209506
200950,209507
200950,207357
200950,209508
200950,209509
200950,198145
209505,209506
209505,209507
209505,207357
209505,209508
209505,209509
209505,198145
209506,209507
209506,207357
209506,209508
209506,209509
209506,198145
209507,207357
209508,209507
209507,209509
209507,198145
209508,207357
209509,207357
198145,207357
209508,209509
209508,198145
209509,198145
209006,202117
209006,208125
209006,202579
209006,209488
69375,209006
209006,209438
209006,207357
208125,202117
202117,202579
202117,209488
69375,202117
202117,209438
202117,207357
208125,202579
208125,209488
69375,208125
208125,209438
208125,207357
209488,202579
69375,202579
209438,202579
207357,202579
69375,209488
209488,209438
207357,209488
69375,209438
69375,207357
207357,209438
169398,201669
169398,209475
177354,169398
169398,209510
169398,209495
209475,201669
177354,201669
209510,201669
209495,201669
177354,209475
209510,209475
209475,209495
177354,209510
177354,209495
209510,209495
209497,207791
209497,190139
209497,175812
190139,207791
175812,207791
175812,190139
193794,174554
209511,205060
209512,209513
22038,209512
209512,204137
207732,209512
209512,205929
209514,209512
22038,209513
209513,204137
207732,209513
205929,209513
209514,209513
22038,204137
22038,207732
22038,205929
22038,209514
207732,204137
205929,204137
209514,204137
207732,205929
209514,207732
209514,205929
209515,206265
209515,86730
209515,209516
86730,206265
209516,206265
209516,86730
209517,208351
203386,208351
209518,208351
208351,207357
209504,208351
203386,209517
209518,209517
209517,207357
209504,209517
203386,209518
203386,207357
209504,203386
209518,207357
209504,209518
209504,207357
209519,203734
207750,203734
209520,203734
204754,203734
114911,203734
203734,202579
203551,203734
203734,206037
209519,207750
209519,209520
209519,204754
209519,114911
209519,202579
209519,203551
209519,206037
209520,207750
207750,204754
114911,207750
207750,202579
203551,207750
207750,206037
209520,204754
209520,114911
209520,202579
203551,209520
209520,206037
114911,204754
204754,202579
203551,204754
204754,206037
114911,202579
203551,114911
114911,206037
203551,202579
202579,206037
203551,206037
201349,209521
209522,209521
204167,209521
209521,207742
209521,175710
209521,209523
209522,201349
204167,201349
201349,207742
201349,175710
201349,209523
209522,204167
209522,207742
209522,175710
209522,209523
204167,207742
204167,175710
204167,209523
207742,175710
207742,209523
175710,209523
209524,209006
209525,209524
209524,175812
209524,207140
209524,207764
209524,209526
209524,209527
209524,69375
209528,209524
209524,209529
209524,207791
209525,209006
209006,175812
209006,207140
209006,207764
209006,209526
209527,209006
69375,209006
209528,209006
209529,209006
209006,207791
209525,175812
209525,207140
209525,207764
209525,209526
209525,209527
209525,69375
209528,209525
209525,209529
209525,207791
207140,175812
207764,175812
175812,209526
209527,175812
69375,175812
209528,175812
209529,175812
175812,207791
207140,207764
207140,209526
209527,207140
69375,207140
209528,207140
209529,207140
207140,207791
207764,209526
209527,207764
69375,207764
209528,207764
209529,207764
207764,207791
209527,209526
69375,209526
209528,209526
209529,209526
207791,209526
69375,209527
209528,209527
209527,209529
209527,207791
209528,69375
69375,209529
69375,207791
209528,209529
209528,207791
209529,207791
208046,190139
190139,209530
69375,190139
209531,190139
208046,209530
208046,69375
208046,209531
69375,209530
209531,209530
69375,209531
203150,200718
169398,200718
200718,184251
169398,203150
203150,184251
169398,184251
209532,209533
171848,209532
209532,203345
195126,209532
209534,209532
171848,209533
203345,209533
195126,209533
209534,209533
171848,203345
195126,171848
209534,171848
195126,203345
209534,203345
195126,209534
156935,202117
143040,202117
202117,172015
143040,156935
156935,172015
143040,172015
203585,209513
209535,209513
209535,203585
23844,209536
23844,203308
23844,203468
209536,203308
209536,203468
203308,203468
200991,208775
208775,208351
208775,209537
209517,208775
204754,208775
203210,208775
207968,208775
208775,209538
174689,208775
208775,209539
207989,208775
200991,208351
200991,209537
200991,209517
200991,204754
200991,203210
207968,200991
200991,209538
200991,174689
200991,209539
200991,207989
208351,209537
209517,208351
204754,208351
203210,208351
207968,208351
208351,209538
174689,208351
208351,209539
207989,208351
209517,209537
204754,209537
203210,209537
207968,209537
209537,209538
174689,209537
209537,209539
207989,209537
204754,209517
209517,203210
207968,209517
209517,209538
209517,174689
209517,209539
209517,207989
204754,203210
207968,204754
204754,209538
204754,174689
204754,209539
204754,207989
207968,203210
203210,209538
203210,174689
203210,209539
203210,207989
207968,209538
207968,174689
207968,209539
207968,207989
174689,209538
209539,209538
207989,209538
174689,209539
207989,174689
207989,209539
209540,190139
209541,209540
209540,209542
209540,205781
209540,86730
209540,209543
191529,209540
209540,175812
209540,207791
209541,190139
209542,190139
205781,190139
86730,190139
209543,190139
191529,190139
175812,190139
190139,207791
209541,209542
209541,205781
209541,86730
209541,209543
191529,209541
209541,175812
209541,207791
209542,205781
209542,86730
209543,209542
191529,209542
209542,175812
209542,207791
86730,205781
209543,205781
191529,205781
205781,175812
205781,207791
209543,86730
191529,86730
86730,175812
86730,207791
191529,209543
209543,175812
209543,207791
191529,175812
191529,207791
175812,207791
209544,200562
200792,209545
209546,200792
201349,200792
207732,200792
209546,209545
201349,209545
207732,209545
209546,201349
207732,209546
207732,201349
206212,200614
174154,206212
174154,200614
209532,203734
209532,203585
209532,209513
209532,202579
209547,209532
175772,209532
203734,203585
203734,209513
203734,202579
209547,203734
175772,203734
203585,209513
203585,202579
209547,203585
175772,203585
209513,202579
209547,209513
175772,209513
209547,202579
175772,202579
209547,175772
169280,209548
209549,169280
169280,209550
169280,202117
209549,209548
209548,209550
209548,202117
209549,209550
209549,202117
202117,209550
200848,209551
209551,136446
209131,209551
209551,203468
175710,209551
209552,209551
200848,136446
200848,209131
200848,203468
200848,175710
209552,200848
209131,136446
203468,136446
175710,136446
209552,136446
209131,203468
209131,175710
209552,209131
175710,203468
209552,203468
209552,175710
203508,209553
209553,205361
209554,209553
209555,209553
179269,209553
209556,209553
209557,209553
203508,205361
209554,203508
209555,203508
179269,203508
209556,203508
209557,203508
209554,205361
209555,205361
179269,205361
209556,205361
209557,205361
209554,209555
179269,209554
209554,209556
209554,209557
179269,209555
209555,209556
209557,209555
179269,209556
179269,209557
209557,209556
209540,209558
209516,209540
209540,204754
209540,209542
209540,203210
209540,209559
209540,209538
209540,209560
209540,175812
209540,209561
209516,209558
209558,204754
209558,209542
209558,203210
209558,209559
209558,209538
209558,209560
209558,175812
209561,209558
209516,204754
209516,209542
209516,203210
209516,209559
209516,209538
209516,209560
209516,175812
209516,209561
204754,209542
204754,203210
204754,209559
204754,209538
209560,204754
204754,175812
209561,204754
203210,209542
209542,209559
209542,209538
209560,209542
209542,175812
209561,209542
203210,209559
203210,209538
209560,203210
203210,175812
209561,203210
209559,209538
209560,209559
209559,175812
209561,209559
209560,209538
175812,209538
209561,209538
209560,175812
209561,209560
209561,175812
209562,208775
209562,200991
209562,147198
209562,205929
200991,208775
208775,147198
208775,205929
200991,147198
200991,205929
205929,147198
204327,126155
209546,209563
25969,200792
191529,200792
209564,200792
209565,200792
209566,200792
191529,25969
209564,25969
209565,25969
209566,25969
191529,209564
191529,209565
191529,209566
209564,209565
209564,209566
209566,209565
209567,209490
209490,209568
209490,201637
200963,209490
209490,200565
209567,209568
209567,201637
200963,209567
209567,200565
209568,201637
200963,209568
209568,200565
200963,201637
200565,201637
200963,200565
209569,172319
209569,200562
209569,209513
209570,209569
200562,172319
172319,209513
209570,172319
200562,209513
209570,200562
209570,209513
209571,208351
208351,205979
201394,208351
209572,208351
209571,205979
201394,209571
209571,209572
201394,205979
209572,205979
201394,209572
209562,209573
181021,209573
181021,209562
171076,200991
200991,204754
202063,200991
203612,200991
200991,202579
150772,200991
209574,200991
209575,200991
200991,209576
200991,206667
171076,204754
202063,171076
203612,171076
171076,202579
150772,171076
171076,209574
171076,209575
171076,209576
171076,206667
202063,204754
203612,204754
204754,202579
150772,204754
209574,204754
209575,204754
204754,209576
204754,206667
202063,203612
202063,202579
202063,150772
202063,209574
202063,209575
202063,209576
202063,206667
203612,202579
150772,203612
203612,209574
203612,209575
203612,209576
203612,206667
150772,202579
209574,202579
209575,202579
209576,202579
206667,202579
150772,209574
150772,209575
150772,209576
150772,206667
209575,209574
209574,209576
209574,206667
209575,209576
209575,206667
206667,209576
209577,209010
209578,209577
209577,207857
209577,206667
209578,209010
209010,207857
209010,206667
209578,207857
209578,206667
206667,207857
207839,200792
209579,207839
207839,204147
200972,207839
207839,178309
207839,207848
209552,207839
207839,140940
209579,200792
204147,200792
200972,200792
178309,200792
207848,200792
209552,200792
140940,200792
209579,204147
209579,200972
209579,178309
209579,207848
209579,209552
209579,140940
200972,204147
204147,178309
207848,204147
209552,204147
140940,204147
200972,178309
200972,207848
209552,200972
200972,140940
207848,178309
209552,178309
140940,178309
209552,207848
140940,207848
209552,140940
209580,209581
209580,205929
209581,205929
203995,209582
203995,209583
203995,209584
209582,209583
209582,209584
209583,209584
201718,209585
209571,209585
209586,209585
206153,209585
209587,209585
201076,209585
181021,209585
201718,209571
201718,209586
201718,206153
201718,209587
201718,201076
201718,181021
209586,209571
206153,209571
209587,209571
209571,201076
181021,209571
206153,209586
209587,209586
209586,201076
181021,209586
209587,206153
206153,201076
181021,206153
209587,201076
209587,181021
181021,201076
208775,209513
208775,203940
203612,208775
201144,208775
207822,208775
203940,209513
203612,209513
201144,209513
207822,209513
203612,203940
201144,203940
207822,203940
201144,203612
207822,203612
207822,201144
206212,209588
209588,174271
209588,184749
206212,174271
206212,184749
184749,174271
209589,208351
209589,190139
204754,209589
209590,209589
209591,209589
208351,190139
204754,208351
209590,208351
209591,208351
204754,190139
209590,190139
209591,190139
209590,204754
209591,204754
209591,209590
206212,114911
114911,209592
206212,209592
191696,206105
170238,206105
206105,204147
206105,207848
209593,206105
191696,170238
191696,204147
191696,207848
191696,209593
170238,204147
170238,207848
209593,170238
207848,204147
209593,204147
209593,207848
207839,203345
209594,203345
209578,203345
205373,203345
209570,203345
206891,203345
209594,207839
209578,207839
205373,207839
209570,207839
206891,207839
209594,209578
205373,209594
209570,209594
206891,209594
205373,209578
209570,209578
206891,209578
209570,205373
205373,206891
209570,206891
200991,203734
165610,200991
201871,200991
209595,200991
200991,209596
200991,140940
165610,203734
201871,203734
209595,203734
203734,209596
140940,203734
201871,165610
165610,209595
165610,209596
165610,140940
201871,209595
201871,209596
201871,140940
209595,209596
209595,140940
140940,209596
206957,206353
206957,172232
206957,205776
206957,208891
209597,206957
209598,206957
206957,209599
209600,206957
206957,209601
206957,140934
206353,172232
205776,206353
208891,206353
209597,206353
209598,206353
206353,209599
209600,206353
209601,206353
206353,140934
205776,172232
208891,172232
209597,172232
209598,172232
172232,209599
209600,172232
209601,172232
172232,140934
205776,208891
209597,205776
209598,205776
205776,209599
209600,205776
205776,209601
205776,140934
209597,208891
209598,208891
208891,209599
209600,208891
208891,209601
208891,140934
209598,209597
209597,209599
209600,209597
209597,209601
209597,140934
209598,209599
209600,209598
209598,209601
209598,140934
209600,209599
209601,209599
209599,140934
209600,209601
209600,140934
209601,140934
209602,209603
209593,209603
207989,209603
205929,209603
209593,209602
209602,207989
209602,205929
209593,207989
209593,205929
207989,205929
201718,209604
209604,200792
209604,178434
209604,202579
205293,209604
209605,209604
209606,209604
201718,200792
201718,178434
201718,202579
201718,205293
201718,209605
201718,209606
178434,200792
200792,202579
205293,200792
209605,200792
209606,200792
178434,202579
205293,178434
209605,178434
209606,178434
205293,202579
209605,202579
209606,202579
209605,205293
209606,205293
209606,209605
208775,208351
209607,208775
208891,208775
208775,209608
208775,206039
209609,208775
209607,208351
208891,208351
208351,209608
208351,206039
209609,208351
209607,208891
209607,209608
209607,206039
209609,209607
208891,209608
208891,206039
209609,208891
209608,206039
209609,209608
209609,206039
201076,209610
201076,209611
201076,135679
201076,204640
209611,209610
135679,209610
209610,204640
209611,135679
209611,204640
135679,204640
209612,178309
178309,208030
134317,178309
209555,178309
200813,178309
178309,207112
198278,178309
209612,208030
134317,209612
209555,209612
200813,209612
209612,207112
209612,198278
134317,208030
209555,208030
200813,208030
207112,208030
198278,208030
209555,134317
200813,134317
134317,207112
134317,198278
200813,209555
209555,207112
209555,198278
200813,207112
200813,198278
198278,207112
191696,206105
191696,209592
191696,134315
191696,209613
191696,25214
191696,209614
206105,209592
134315,206105
206105,209613
25214,206105
209614,206105
134315,209592
209592,209613
25214,209592
209614,209592
134315,209613
25214,134315
134315,209614
25214,209613
209614,209613
25214,209614
209615,200683
209616,209615
209615,206668
209616,200683
200683,206668
209616,206668
205776,209551
209617,209551
201144,209551
207246,209551
204632,209551
205776,209617
201144,205776
207246,205776
205776,204632
201144,209617
207246,209617
204632,209617
207246,201144
201144,204632
207246,204632
209618,206353
206346,209618
208702,209618
200646,209618
209618,200795
206212,209618
206346,206353
208702,206353
200646,206353
200795,206353
206212,206353
208702,206346
200646,206346
206346,200795
206212,206346
208702,200646
208702,200795
208702,206212
200646,200795
206212,200646
206212,200795
200740,209619
209620,209619
209619,178309
209619,209621
209620,200740
200740,178309
200740,209621
209620,178309
209620,209621
178309,209621
209598,201349
201349,204862
201349,206072
209598,204862
209598,206072
206072,204862
203197,208775
209600,208775
208775,135679
209601,208775
185032,208775
204300,208775
207989,208775
140940,208775
209600,203197
203197,135679
203197,209601
203197,185032
204300,203197
203197,207989
203197,140940
209600,135679
209600,209601
209600,185032
209600,204300
209600,207989
209600,140940
209601,135679
185032,135679
204300,135679
207989,135679
140940,135679
185032,209601
204300,209601
209601,207989
209601,140940
204300,185032
185032,207989
185032,140940
204300,207989
204300,140940
207989,140940
209622,156
201718,156
100370,156
202547,156
204300,156
207989,156
156,209623
201718,209622
100370,209622
202547,209622
204300,209622
207989,209622
209622,209623
201718,100370
201718,202547
201718,204300
201718,207989
201718,209623
100370,202547
100370,204300
100370,207989
100370,209623
204300,202547
202547,207989
202547,209623
204300,207989
204300,209623
207989,209623
206105,209624
204030,206105
206105,204754
206105,203612
209625,206105
204030,209624
204754,209624
203612,209624
209625,209624
204030,204754
204030,203612
209625,204030
203612,204754
209625,204754
209625,203612
203301,205046
209626,205046
205046,202117
205046,206668
203612,205046
209627,205046
205046,209628
203301,209626
203301,202117
203301,206668
203612,203301
203301,209627
203301,209628
209626,202117
209626,206668
203612,209626
209627,209626
209626,209628
206668,202117
203612,202117
209627,202117
202117,209628
203612,206668
209627,206668
206668,209628
203612,209627
203612,209628
209627,209628
205046,178309
205046,209629
209630,205046
205046,204147
201167,205046
205046,176397
205046,201485
209629,178309
209630,178309
204147,178309
201167,178309
176397,178309
201485,178309
209630,209629
204147,209629
201167,209629
176397,209629
201485,209629
209630,204147
201167,209630
209630,176397
209630,201485
201167,204147
176397,204147
201485,204147
201167,176397
201167,201485
176397,201485
201144,207598
207598,202579
209631,207598
207598,207112
207598,205929
201144,202579
201144,209631
201144,207112
201144,205929
209631,202579
207112,202579
205929,202579
209631,207112
209631,205929
207112,205929
200848,208351
207246,208351
208351,140934
202783,208351
207246,200848
200848,140934
202783,200848
207246,140934
202783,207246
202783,140934
147867,209632
147867,203734
208974,147867
147867,209633
147867,209634
142589,147867
203515,147867
147867,140940
203734,209632
208974,209632
209633,209632
209632,209634
142589,209632
203515,209632
140940,209632
208974,203734
209633,203734
203734,209634
142589,203734
203515,203734
140940,203734
208974,209633
208974,209634
142589,208974
203515,208974
208974,140940
209633,209634
142589,209633
203515,209633
140940,209633
142589,209634
203515,209634
140940,209634
142589,203515
142589,140940
203515,140940
209635,201613
209636,201613
209636,209635
150139,203589
200802,203589
203589,209637
203612,203589
150139,200802
150139,209637
150139,203612
200802,209637
203612,200802
203612,209637
209638,205776
205776,206668
201144,205776
205776,185032
209638,206668
201144,209638
209638,185032
201144,206668
185032,206668
201144,185032
206105,209639
206105,209640
209641,206105
209642,206105
206105,197430
206105,201527
206105,200795
205049,206105
209640,209639
209641,209639
209642,209639
209639,197430
201527,209639
200795,209639
205049,209639
209641,209640
209642,209640
209640,197430
201527,209640
200795,209640
205049,209640
209642,209641
209641,197430
209641,201527
209641,200795
205049,209641
209642,197430
209642,201527
209642,200795
205049,209642
201527,197430
200795,197430
205049,197430
201527,200795
205049,201527
205049,200795
209643,156
209644,156
207918,156
156,204147
156,209645
206091,156
209644,209643
209643,207918
209643,204147
209643,209645
206091,209643
209644,207918
209644,204147
209644,209645
209644,206091
207918,204147
207918,209645
206091,207918
204147,209645
206091,204147
206091,209645
201144,203532
207918,203532
203532,207112
201144,207918
201144,207112
207918,207112
209646,140934
209647,140934
209646,209647
201718,209648
209648,202117
209649,209648
209648,202579
209648,209650
201718,202117
201718,209649
201718,202579
201718,209650
209649,202117
202117,202579
209650,202117
209649,202579
209649,209650
209650,202579
208351,209651
201349,208351
209652,208351
208351,209653
204300,208351
208351,205929
140940,208351
201349,209651
209652,209651
209651,209653
204300,209651
209651,205929
140940,209651
201349,209652
201349,209653
204300,201349
201349,205929
201349,140940
209652,209653
204300,209652
209652,205929
209652,140940
204300,209653
209653,205929
140940,209653
204300,205929
204300,140940
140940,205929
208775,209629
209636,208775
200683,208775
201485,208775
209636,209629
200683,209629
201485,209629
209636,200683
209636,201485
200683,201485
142589,209654
142589,209630
209630,209654
200802,204754
203612,200802
147499,200802
203612,204754
147499,204754
147499,203612
209629,203345
209655,203345
200714,203345
202673,203345
209656,203345
209655,209629
200714,209629
202673,209629
209656,209629
209655,200714
202673,209655
209656,209655
202673,200714
209656,200714
209656,202673
204147,147285
209525,204147
204147,209629
209525,147285
147285,209629
209525,209629
209088,208564
209657,209088
209657,208564
209658,208814
209658,202579
209658,209659
208814,202579
209659,208814
209659,202579
209660,209661
201349,209660
201349,209661
201144,207865
202113,209662
205018,202112
205018,209087
202112,209087
209663,200781
209664,207802
143915,209664
143915,207802
200848,208564
201234,201349
201234,200573
201349,200573
200991,204147
195575,204147
209665,204147
195575,200991
200991,209665
195575,209665
209087,203540
209657,209087
209657,203540
203838,205428
200646,205428
203838,200646
203838,205428
205428,201230
208775,209666
208775,202117
209667,208775
201641,208775
201237,208775
202117,209666
209667,209666
201641,209666
201237,209666
209667,202117
201641,202117
201237,202117
209667,201641
209667,201237
201237,201641
209668,203345
209669,203345
209475,203345
200597,203345
209669,209668
209668,209475
209668,200597
209669,209475
209669,200597
209475,200597
209670,202579
182801,201076
200646,209006
209525,200646
200574,200646
209525,209006
200574,209006
209525,200574
209525,202333
209525,16095
209525,209671
209525,169904
202333,16095
202333,209671
202333,169904
16095,209671
16095,169904
209671,169904
209672,207791
209673,203612
209674,208702
209674,209675
209674,209676
208702,209675
208702,209676
209675,209676
209677,209678
209678,208775
209678,209679
201551,209678
209678,16095
209678,209680
201237,209678
209677,208775
209677,209679
209677,201551
209677,16095
209677,209680
209677,201237
209679,208775
201551,208775
16095,208775
208775,209680
201237,208775
201551,209679
209679,16095
209679,209680
201237,209679
201551,16095
201551,209680
201237,201551
16095,209680
201237,16095
201237,209680
209681,200562
200562,209682
209681,209682
182801,209683
209683,208724
182801,208724
209684,205940
209685,205940
209686,205940
200597,205940
209685,209684
209684,209686
200597,209684
209685,209686
209685,200597
200597,209686
209687,209585
209687,209006
209687,209688
209006,209585
209585,209688
209006,209688
203075,206874
203075,203974
205123,203075
203974,206874
205123,206874
205123,203974
203063,209689
174004,209689
200574,209689
203063,174004
203063,200574
200574,174004
209690,209131
209690,209691
209690,202333
209691,209131
202333,209131
209691,202333
209692,200898
209693,209692
209693,200898
209674,209694
209695,201551
209696,209695
184753,209695
209696,201551
184753,201551
209696,184753
209697,200672
200672,171146
200672,209698
200672,209699
200672,205319
200672,201237
200672,209679
200672,209700
200672,182801
200672,175586
200672,208724
200672,200964
209697,171146
209697,209698
209697,209699
209697,205319
209697,201237
209697,209679
209697,209700
209697,182801
209697,175586
209697,208724
209697,200964
209698,171146
209699,171146
205319,171146
201237,171146
171146,209679
171146,209700
182801,171146
175586,171146
171146,208724
171146,200964
209698,209699
209698,205319
209698,201237
209698,209679
209698,209700
209698,182801
175586,209698
209698,208724
209698,200964
209699,205319
209699,201237
209699,209679
209699,209700
209699,182801
175586,209699
209699,208724
209699,200964
201237,205319
205319,209679
205319,209700
182801,205319
175586,205319
205319,208724
205319,200964
201237,209679
201237,209700
201237,182801
175586,201237
201237,208724
201237,200964
209679,209700
182801,209679
175586,209679
209679,208724
209679,200964
182801,209700
175586,209700
209700,208724
200964,209700
175586,182801
182801,208724
182801,200964
175586,208724
175586,200964
200964,208724
209701,209684
209701,175272
209701,203375
209684,175272
203375,209684
203375,175272
209006,209702
209006,137979
209006,205940
209006,209703
209006,203938
209704,209006
209702,137979
209702,205940
209702,209703
209702,203938
209704,209702
205940,137979
209703,137979
137979,203938
209704,137979
205940,209703
205940,203938
209704,205940
209703,203938
209704,209703
209704,203938
209705,200922
148513,200922
200574,200922
200597,200922
209706,200922
148513,209705
200574,209705
209705,200597
209706,209705
148513,200574
148513,200597
148513,209706
200574,200597
200574,209706
209706,200597
200923,209707
200923,209708
209708,209707
202333,209709
201167,209709
201275,209709
209710,209709
209709,169904
201167,202333
202333,201275
209710,202333
202333,169904
201167,201275
209710,201167
201167,169904
209710,201275
201275,169904
209710,169904
200972,203937
200972,209711
201718,200972
203937,209711
201718,203937
201718,209711
38174,209712
209713,209712
201551,209712
209714,209712
209715,209712
209712,191369
38174,209713
38174,201551
38174,209714
38174,209715
38174,191369
209713,201551
209713,209714
209713,209715
209713,191369
201551,209714
201551,209715
201551,191369
209715,209714
209714,191369
209715,191369
209716,202117
202117,137979
177987,202117
209716,137979
209716,177987
177987,137979
208775,209717
201237,208775
202508,208775
208775,209718
201237,209717
202508,209717
209718,209717
202508,201237
201237,209718
202508,209718
201611,209719
180534,209719
134771,209719
201611,180534
201611,134771
134771,180534
209720,209721
209720,209702
209721,209702
209722,179367
209723,209722
209723,179367
209707,209709
203612,209707
209724,209707
175586,209707
209704,209707
200895,209707
201263,209707
203612,209709
209724,209709
175586,209709
209704,209709
200895,209709
201263,209709
203612,209724
175586,203612
209704,203612
203612,200895
203612,201263
175586,209724
209704,209724
209724,200895
201263,209724
175586,209704
175586,200895
175586,201263
209704,200895
209704,201263
201263,200895
209725,169904
209674,209482
203655,209482
209437,209482
209482,69119
200574,209482
209674,203655
209674,209437
209674,69119
209674,200574
203655,209437
203655,69119
203655,200574
209437,69119
200574,209437
200574,69119
209725,155025
203938,155025
203881,155025
201551,155025
209726,155025
201638,155025
207979,155025
200705,155025
209725,203938
209725,203881
209725,201551
209725,209726
209725,201638
207979,209725
200705,209725
203881,203938
201551,203938
209726,203938
201638,203938
207979,203938
200705,203938
201551,203881
209726,203881
203881,201638
207979,203881
200705,203881
201551,209726
201551,201638
207979,201551
200705,201551
209726,201638
207979,209726
200705,209726
207979,201638
200705,201638
200705,207979
209727,144701
209728,209729
209730,209729
209731,209729
209729,201376
209732,209729
209733,209729
205123,209729
209730,209728
209731,209728
209728,201376
209732,209728
209733,209728
205123,209728
209731,209730
209730,201376
209732,209730
209733,209730
205123,209730
209731,201376
209731,209732
209731,209733
209731,205123
209732,201376
209733,201376
205123,201376
209733,209732
205123,209732
209733,205123
209734,209699
209699,209735
209699,206116
209699,158117
186189,209699
209699,134771
209699,155418
209699,191161
209699,201964
209736,209699
209699,209737
209734,209735
209734,206116
209734,158117
209734,186189
209734,134771
209734,155418
209734,191161
209734,201964
209734,209736
209734,209737
206116,209735
209735,158117
186189,209735
209735,134771
155418,209735
191161,209735
209735,201964
209736,209735
209735,209737
206116,158117
186189,206116
206116,134771
155418,206116
206116,191161
206116,201964
209736,206116
206116,209737
186189,158117
158117,134771
155418,158117
191161,158117
201964,158117
209736,158117
158117,209737
186189,134771
186189,155418
186189,191161
186189,201964
209736,186189
186189,209737
155418,134771
191161,134771
201964,134771
209736,134771
134771,209737
155418,191161
155418,201964
209736,155418
155418,209737
191161,201964
209736,191161
191161,209737
209736,201964
201964,209737
209736,209737
206721,209738
206721,208775
206721,209006
206721,175272
206721,191161
206721,209739
206721,209740
209738,208775
209738,209006
209738,175272
209738,191161
209738,209739
209738,209740
209006,208775
208775,175272
191161,208775
209739,208775
208775,209740
209006,175272
191161,209006
209739,209006
209006,209740
191161,175272
209739,175272
209740,175272
191161,209739
191161,209740
209739,209740
209725,209708
209725,209475
209725,203612
209725,209741
209475,209708
203612,209708
209741,209708
203612,209475
209741,209475
209741,203612
209742,209743
200950,209743
209744,209743
200950,209742
209744,209742
200950,209744
209745,172840
209745,195410
195410,172840
201349,180534
201748,180534
207732,180534
200705,180534
201748,201349
207732,201349
200705,201349
201748,207732
200705,201748
200705,207732
209746,209747
209748,209747
209747,209735
209749,209747
209747,200972
209747,209750
209747,209751
209746,209748
209746,209735
209746,209749
209746,200972
209746,209750
209746,209751
209748,209735
209749,209748
209748,200972
209748,209750
209748,209751
209749,209735
200972,209735
209735,209750
209735,209751
209749,200972
209749,209750
209749,209751
200972,209750
200972,209751
209751,209750
203684,200562
133766,203684
209752,203684
203684,205766
209753,203684
209754,203684
133766,200562
209752,200562
205766,200562
209753,200562
209754,200562
133766,209752
133766,205766
133766,209753
209754,133766
209752,205766
209753,209752
209754,209752
209753,205766
209754,205766
209754,209753
209755,201376
209157,209755
209157,201376
209756,156
209757,156
209728,156
156,202117
156,209758
156,207821
209732,156
201225,156
156,209759
209756,209757
209756,209728
209756,202117
209756,209758
209756,207821
209732,209756
209756,201225
209756,209759
209757,209728
209757,202117
209757,209758
209757,207821
209732,209757
209757,201225
209757,209759
209728,202117
209728,209758
209728,207821
209732,209728
209728,201225
209728,209759
202117,209758
202117,207821
209732,202117
